incident_id,probability,is_real_incident,last_order_end,after_order_start,gap_minutes,total_after_distance_km,max_jump_distance_km,mean_speed_kmh,median_speed_kmh,max_speed_kmh,bearing_changes,static_segments_ratio,radius_from_start_m,coordinate_stability_m,return_count,after_order_start_hour,after_track_duration_minutes,bearing_changes_ratio,full_stop_count,linearity
18545,0,0,0001-01-01T00:00:00,2025-03-07T17:33:35.053000,1064616093.5842167,1697.616,48.488,350.38,16.38,1491.03,15,0.29,50182.04,19256.76,1,17,288.94,0.103,41,0.001
18544,70,0,0001-01-01T00:00:00,2025-03-07T15:49:00.255000,1064615989.0042499,5.96,0.584,0.94,0.02,17.44,42,0.879,2180.36,1017.46,12,15,392.25,0.212,174,0.061
18543,0,1,0001-01-01T00:00:00,2025-03-07T09:13:06.096000,1064615593.1016,5.099,2.919,0.39,0.0,85.01,15,0.988,4793.37,529.67,393,9,787.98,0.037,391,0.94
18542,0,0,0001-01-01T00:00:00,2025-03-07T19:35:53.956000,1064616215.8992667,57.024,15.051,19.06,0.0,439.34,0,0.901,11845.49,4399.23,0,19,165.1,0.0,74,0.208
18540,0,0,0001-01-01T00:00:00,2025-03-07T22:12:08.344000,1064616372.1390667,0.001,0.0,0.01,0.0,0.02,1,1.0,0.44,0.17,6,22,7.73,0.167,4,0.299
18539,0,0,0001-01-01T00:00:00,2025-03-06T14:31:01.513000,1064614471.0252167,14700.443,6597.439,405.34,0.17,200220.7,133,0.621,6599185.07,333197.08,9,14,1907.12,0.122,603,0.0
18537,60,0,0001-01-01T00:00:00,2025-03-07T11:18:22.082000,1064615718.3680333,2.213,1.274,2.05,0.01,241.8,40,0.99,1077.98,253.68,230,11,659.38,0.105,228,0.486
18534,70,0,0001-01-01T00:00:00,2025-03-07T11:18:02.693000,1064615718.0448834,2.294,1.267,4.24,0.0,1705.98,70,0.99,1083.03,229.54,481,11,658.32,0.12,401,0.472
18533,0,0,0001-01-01T00:00:00,2025-03-07T22:10:07.408000,1064616370.1234666,0.0,0,0.0,0.0,0.0,0,1.0,0.0,0.0,3,22,5.98,0.0,2,0
18531,0,0,0001-01-01T00:00:00,2025-03-07T22:08:23.729000,1064616368.3954833,0.002,0.001,0.01,0.01,0.02,1,1.0,0.78,0.32,6,22,7.97,0.167,4,0.492
18530,0,0,0001-01-01T00:00:00,2025-03-07T16:22:53.582000,1064616022.8930334,61.639,14.164,10.36,0.0,415.24,27,0.927,13202.13,3014.93,129,16,353.09,0.153,164,0.034
18529,0,0,0001-01-01T00:00:00,2025-03-07T15:17:55.570000,1064615957.9261667,26.062,10.696,5.27,0.0,472.21,31,0.943,13650.05,3864.86,211,15,417.76,0.128,214,0.164
18527,0,0,0001-01-01T00:00:00,2025-03-07T22:06:53.688000,1064616366.8948001,0.002,0.001,1.22,0.03,8.2,4,0.857,0.63,0.31,6,22,7.96,0.667,4,0.122
18522,0,0,0001-01-01T00:00:00,2025-03-07T21:36:48.716000,1064616336.8119334,273.279,48.187,455.41,179.09,1445.1,3,0.0,42257.22,24380.82,0,21,36.05,0.176,0,0.139
18521,0,0,0001-01-01T00:00:00,2025-03-07T22:08:31.992000,1064616368.5331999,0.002,0.0,0.28,0.0,0.95,1,1.0,0.37,0.16,8,22,4.96,0.125,3,0.1
18520,0,0,0001-01-01T00:00:00,2025-03-07T21:47:03.649000,1064616347.0608166,142.927,50.377,327.1,18.8,1442.8,0,0.286,41466.39,18914.56,0,21,25.32,0.0,3,0.179
18519,70,1,0001-01-01T00:00:00,2025-03-07T13:38:02.279000,1064615858.0379833,7.966,1.942,0.88,0.0,72.24,18,0.938,1772.21,496.58,276,13,514.27,0.053,292,0.032
18518,0,0,0001-01-01T00:00:00,2025-03-07T14:53:43.745000,1064615933.7290834,493.068,52.146,284.89,0.0,70249.87,7,0.801,52791.3,16714.3,87,14,439.0,0.023,228,0.072
18517,70,1,0001-01-01T00:00:00,2025-03-07T21:16:16.529000,1064616316.2754834,2.677,0.374,2.78,1.43,9.66,7,0.414,1070.53,366.27,4,21,55.46,0.25,11,0.4
18516,70,1,0001-01-01T00:00:00,2025-03-07T11:14:10.238000,1064615714.1706333,5.127,1.77,0.47,0.0,53.6,29,0.967,2086.47,590.18,20,11,657.19,0.086,318,0.14
18515,0,0,0001-01-01T00:00:00,2025-03-07T21:40:38.925000,1064616340.6487501,0.054,0.01,0.09,0.06,0.3,6,1.0,18.2,7.45,19,21,29.58,0.316,15,0.328
18514,0,1,0001-01-01T00:00:00,2025-03-07T18:32:20.689000,1064616152.3448167,35.525,11.782,9.03,0.0,489.9,6,0.89,9877.77,2785.32,15,18,217.63,0.039,122,0.067
18513,0,0,0001-01-01T00:00:00,2025-03-07T15:47:49.028000,1064615987.8171333,693.612,51.711,106.68,0.0,2150.85,21,0.729,48622.1,15976.72,100,15,382.65,0.079,182,0.012
18512,0,0,0001-01-01T00:00:00,2025-03-07T20:06:03.884000,1064616246.0647334,0.097,0.036,0.06,0.02,1.1,17,0.985,53.43,13.94,65,20,123.61,0.262,62,0.553
18511,25,1,0001-01-01T00:00:00,2025-03-07T22:00:54.481000,1064616360.9080167,0.516,0.287,29.7,0.36,161.62,3,0.625,456.92,171.67,0,22,8.08,0.375,3,0.882
18510,0,0,0001-01-01T00:00:00,2025-03-07T19:56:25.276000,1064616236.4212667,749.419,52.332,341.49,58.13,1623.66,8,0.075,50758.39,18921.12,1,19,132.5,0.121,5,0.014
18509,65,0,0001-01-01T00:00:00,2025-03-07T21:58:18.706000,1064616358.3117667,0.003,0.001,0.01,0.01,0.02,1,1.0,1.07,0.47,6,21,10.37,0.167,5,0.187
18508,0,0,0001-01-01T00:00:00,2025-03-07T17:33:35.053000,1064616093.5842167,1593.766,48.488,345.4,15.88,1491.03,15,0.297,50182.04,19101.86,1,17,274.9,0.109,40,0.006
18507,0,0,0001-01-01T00:00:00,2025-03-07T18:00:46.206000,1064616120.7701,895.141,52.706,214.8,0.0,12536.67,8,0.59,52731.29,18203.53,8,18,247.71,0.038,64,0.044
18506,0,0,0001-01-01T00:00:00,2025-03-07T20:56:15.963000,1064616296.26605,83.254,12.654,58.35,0.0,528.11,1,0.74,12655.38,6277.05,27,20,72.5,0.02,29,0.064
18505,0,0,0001-01-01T00:00:00,2025-03-06T14:31:01.513000,1064614471.0252167,14684.238,6597.439,406.77,0.16,200220.7,133,0.624,6599185.07,333963.95,9,14,1897.11,0.123,603,0.0
18504,0,0,0001-01-01T00:00:00,2025-03-07T16:21:28.162000,1064616021.4693667,794.082,52.888,134.54,0.0,1539.53,14,0.567,52858.96,17330.04,55,16,346.62,0.079,97,0.018
18502,0,0,0001-01-01T00:00:00,2025-03-07T14:08:35.102000,1064615888.5850333,644.215,51.196,72.85,0.0,2004.67,18,0.816,50329.09,14799.72,155,14,478.48,0.051,256,0.001
18501,0,0,0001-01-01T00:00:00,2025-03-07T16:02:20.064000,1064616002.3344,2152.092,71.098,341.28,17.83,2186.23,14,0.263,53736.65,23169.44,7,16,365.15,0.074,45,0.007
18500,0,0,0001-01-01T00:00:00,2025-03-07T17:53:15.781000,1064616113.2630166,1316.275,51.7,231.11,6.19,1563.41,27,0.476,50266.51,17884.93,32,17,254.51,0.145,43,0.001
18499,0,0,0001-01-01T00:00:00,2025-03-07T12:30:01.122000,1064615790.0187,742.105,51.557,56.35,0.0,9394.4,86,0.736,49106.15,9312.81,91,12,577.38,0.055,271,0.003
18498,0,0,0001-01-01T00:00:00,2025-03-07T19:55:48.762000,1064616235.8127,873.838,51.1,402.66,58.51,2102.14,11,0.0,50646.22,20157.26,0,19,131.25,0.164,0,0.012
18494,0,0,0001-01-01T00:00:00,2025-03-07T19:53:20.919000,1064616233.34865,783.146,52.225,556.31,43.37,14743.42,10,0.147,51275.98,20306.13,1,19,133.46,0.149,8,0.014
18493,0,0,0001-01-01T00:00:00,2025-03-07T21:59:48.801000,1064616359.8133501,0.001,0.001,2.64,0.01,18.14,0,0.857,0.65,0.26,6,21,6.71,0.0,3,0.455
18492,0,0,0001-01-01T00:00:00,2025-03-07T21:59:58.921000,1064616359.9820167,0.0,0.0,0.0,0.0,0.01,0,1.0,0.27,0.13,3,21,6.07,0.0,3,1.0
18491,0,0,0001-01-01T00:00:00,2025-03-07T20:55:07.288000,1064616295.1214668,88.157,14.281,61.75,0.0,421.41,3,0.674,22479.65,7877.96,16,20,70.93,0.07,21,0.233
18490,70,0,0001-01-01T00:00:00,2025-03-07T21:20:38.560000,1064616320.6426666,1.005,0.322,2.28,0.0,28.53,4,0.771,287.14,111.63,22,21,45.38,0.118,18,0.024
18489,0,0,0001-01-01T00:00:00,2025-03-07T20:30:54.891000,1064616270.91485,533.421,48.008,337.77,58.88,1469.75,8,0.146,47877.35,19262.49,0,20,94.79,0.17,7,0.015
18488,70,1,0001-01-01T00:00:00,2025-03-07T18:31:27.396000,1064616151.4566001,1.352,0.344,0.62,0.0,29.44,14,0.938,317.8,48.74,104,18,214.18,0.126,101,0.077
18487,0,0,0001-01-01T00:00:00,2025-03-07T17:21:37.367000,1064616081.6227833,1747.9,54.607,359.34,45.31,1622.39,26,0.15,42703.98,24300.43,5,17,283.81,0.178,18,0.012
18486,75,1,0001-01-01T00:00:00,2025-03-06T20:07:32.891000,1064614807.5481833,0.81,0.642,0.17,0.0,112.77,84,0.994,675.92,53.8,963,20,1557.63,0.087,799,0.834
18485,0,0,0001-01-01T00:00:00,2025-03-07T20:56:41.441000,1064616296.6906834,97.844,19.107,65.72,0.0,786.11,4,0.661,22203.89,8602.65,21,20,65.57,0.068,22,0.149
18484,0,0,0001-01-01T00:00:00,2025-03-07T21:53:19.067000,1064616353.3177834,0.001,0.0,0.01,0.0,0.03,0,1.0,0.38,0.17,8,21,7.0,0.0,3,0.252
18483,0,0,0001-01-01T00:00:00,2025-03-07T20:43:20.542000,1064616283.3423667,186.185,36.845,111.91,115.07,1125.07,0,0.451,43215.41,15738.57,0,20,76.75,0.0,11,0.063
18482,0,0,0001-01-01T00:00:00,2025-03-07T18:49:14.025000,1064616169.23375,678.112,66.443,236.15,122.09,3178.62,7,0.303,66435.04,19500.76,0,18,190.92,0.053,14,0.019
18480,0,0,0001-01-01T00:00:00,2025-03-07T19:47:54.415000,1064616227.9069167,774.077,49.125,359.0,20.5,1685.97,15,0.219,49394.09,21354.49,9,19,132.31,0.238,14,0.0
18479,0,0,0001-01-01T00:00:00,2025-03-07T21:59:33.521000,1064616359.5586834,0.0,0.0,0.01,0.01,0.02,0,1.0,0.18,0.09,1,21,0.51,0.0,0,1.0
18478,0,0,0001-01-01T00:00:00,2025-03-07T19:01:49.504000,1064616181.8250667,603.463,55.304,162.42,122.39,1717.01,3,0.319,54221.97,19247.03,2,19,177.99,0.027,12,0.005
18477,0,0,0001-01-01T00:00:00,2025-03-07T18:45:39.155000,1064616165.6525834,653.393,63.694,159.94,122.52,1952.44,4,0.266,62976.59,16588.07,0,18,193.23,0.033,6,0.02
18476,70,1,0001-01-01T00:00:00,2025-03-07T15:49:00.255000,1064615989.0042499,3.449,0.536,0.6,0.02,16.1,41,0.904,2180.36,1005.93,12,15,369.8,0.219,169,0.602
18475,0,0,0001-01-01T00:00:00,2025-03-07T18:16:38.403000,1064616136.64005,224.201,18.539,70.23,0.0,1556.5,5,0.588,14810.0,8495.67,0,18,222.05,0.042,64,0.016
18474,0,0,0001-01-01T00:00:00,2025-03-07T19:32:11.698000,1064616212.1949667,936.152,51.493,368.46,55.5,1536.07,23,0.052,50871.31,20692.92,5,19,146.29,0.303,4,0.054
18473,0,0,0001-01-01T00:00:00,2025-03-06T14:31:01.513000,1064614471.0252167,14663.019,6597.439,410.35,0.16,200220.7,133,0.625,6599185.07,335670.53,5,14,1887.03,0.124,600,0.0
18472,0,0,0001-01-01T00:00:00,2025-03-07T21:35:25.018000,1064616335.4169667,157.135,51.987,388.53,49.79,1550.43,1,0.083,32031.04,21352.84,0,21,22.72,0.091,0,0.203
18471,0,0,0001-01-01T00:00:00,2025-03-07T18:48:50.828000,1064616168.8471334,684.097,55.016,174.42,122.98,1643.0,2,0.263,50707.89,17233.06,1,18,189.12,0.017,18,0.019
18470,0,0,0001-01-01T00:00:00,2025-03-07T19:44:02.223000,1064616224.03705,245.808,15.953,101.46,122.83,489.5,1,0.26,13416.78,6623.86,0,19,133.85,0.014,13,0.049
18469,0,0,0001-01-01T00:00:00,2025-03-07T18:35:47.983000,1064616155.7997167,624.15,65.019,155.46,122.4,1935.79,4,0.289,50492.12,13883.97,13,18,201.9,0.033,15,0.007
18468,65,0,0001-01-01T00:00:00,2025-03-07T17:40:29.936000,1064616100.4989333,0.477,0.375,0.11,0.0,11.22,8,0.992,391.09,55.75,1,17,256.66,0.062,128,0.806
18467,70,1,0001-01-01T00:00:00,2025-03-07T18:55:40.755000,1064616175.67925,2.117,0.321,0.7,0.03,9.49,19,0.871,676.96,137.2,81,18,180.05,0.207,80,0.32
18465,0,0,0001-01-01T00:00:00,2025-03-07T21:51:25.749000,1064616351.42915,0.001,0.0,0.04,0.01,0.19,2,1.0,0.33,0.17,4,21,3.82,0.5,2,0.302
18464,70,1,0001-01-01T00:00:00,2025-03-07T12:52:15.992000,1064615812.2665333,5.282,0.346,3.14,0.02,84.89,73,0.86,1928.69,814.38,89,12,543.16,0.202,264,0.236
18463,0,0,0001-01-01T00:00:00,2025-03-07T19:54:40.420000,1064616234.6736666,397.296,73.477,263.29,0.0,9080.41,4,0.724,44485.57,23103.44,1,19,118.39,0.047,39,0.024
18462,45,0,0001-01-01T00:00:00,2025-03-07T21:47:03.649000,1064616347.0608166,0.794,0.549,6.7,3.57,19.65,0,0.5,746.8,342.49,0,21,5.69,0.0,1,0.941
18461,0,0,0001-01-01T00:00:00,2025-03-07T17:54:51.974000,1064616114.8662333,245.324,50.659,53.18,0.0,1813.01,7,0.84,49731.95,17422.36,49,17,237.24,0.049,97,0.005
18457,0,0,0001-01-01T00:00:00,2025-03-07T21:45:52.275000,1064616345.87125,0.041,0.014,6.51,0.31,23.4,2,0.667,15.01,7.0,5,21,4.59,0.4,3,0.367
18456,0,0,0001-01-01T00:00:00,2025-03-07T16:21:28.162000,1064616021.4693667,673.512,52.888,120.64,0.0,1539.53,13,0.598,52858.96,17060.4,55,16,328.34,0.077,97,0.021
18454,0,0,0001-01-01T00:00:00,2025-03-07T16:02:20.064000,1064616002.3344,2034.833,71.098,338.83,17.84,2186.23,13,0.271,53736.65,23243.26,7,16,347.17,0.072,44,0.007
18453,0,0,0001-01-01T00:00:00,2025-03-07T18:24:23.223000,1064616144.38705,1356.174,140.803,350.33,42.34,4071.4,16,0.184,146269.31,26033.94,1,18,205.22,0.142,10,0.008
18452,65,1,0001-01-01T00:00:00,2025-03-07T13:59:13.991000,1064615879.2331833,1.985,1.976,0.25,0.0,58.61,1,0.996,1976.22,220.12,232,13,470.04,0.004,234,0.992
18451,0,0,0001-01-01T00:00:00,2025-03-07T21:22:07.508000,1064616322.1251334,47.333,11.094,119.47,31.67,498.98,3,0.333,17609.96,5967.69,0,21,27.01,0.214,5,0.371
18450,0,0,0001-01-01T00:00:00,2025-03-07T06:20:04.081000,1064615420.0680166,1727.167,73.03,96.55,0.0,2232.61,28,0.796,50294.05,20164.64,293,6,929.12,0.047,391,0.001
18449,0,0,0001-01-01T00:00:00,2025-03-07T18:23:57.222000,1064616143.9537,1225.41,58.488,306.35,34.81,1768.5,9,0.214,51534.33,19912.25,2,18,205.18,0.072,10,0.01
18448,45,1,0001-01-01T00:00:00,2025-03-07T15:47:48.850000,1064615987.8141667,0.607,0.26,0.1,0.03,8.34,38,0.989,363.36,46.28,182,15,361.2,0.203,184,0.599
18446,0,0,0001-01-01T00:00:00,2025-03-07T19:55:48.762000,1064616235.8127,754.807,51.1,403.59,59.03,2102.14,10,0.0,50646.22,20120.14,0,19,113.19,0.172,0,0.014
18443,0,0,0001-01-01T00:00:00,2025-03-07T21:48:39.181000,1064616348.6530167,0.0,0.0,0.07,0.07,0.13,0,1.0,0.19,0.09,1,21,0.17,0.0,0,1.0
18441,0,0,0001-01-01T00:00:00,2025-03-07T10:25:43.149000,1064615665.7191501,206.32,51.543,15.53,0.01,1728.2,49,0.906,49932.8,9819.59,330,10,683.62,0.096,400,0.004
18440,0,0,0001-01-01T00:00:00,2025-03-06T14:31:01.513000,1064614471.0252167,14646.797,6597.439,411.83,0.16,200220.7,133,0.628,6599185.07,336454.64,5,14,1876.92,0.125,600,0.0
18439,0,1,0001-01-01T00:00:00,2025-03-07T21:28:18.456000,1064616328.3076,0.197,0.129,0.49,0.01,3.9,1,0.833,177.57,72.03,8,21,19.55,0.091,8,0.895
18438,0,0,0001-01-01T00:00:00,2025-03-07T18:57:16.214000,1064616177.2702333,502.684,73.27,127.7,0.0,2165.02,9,0.664,50886.79,18513.11,8,18,170.72,0.076,46,0.003
18437,0,0,0001-01-01T00:00:00,2025-03-07T20:30:54.891000,1064616270.91485,417.286,47.991,326.19,58.21,1469.75,6,0.179,47877.35,19058.41,0,20,76.82,0.158,7,0.019
18436,0,0,0001-01-01T00:00:00,2025-03-07T17:21:37.367000,1064616081.6227833,1632.058,54.607,357.39,44.29,1622.39,24,0.159,42703.98,24248.74,5,17,265.78,0.175,18,0.013
18435,0,0,0001-01-01T00:00:00,2025-03-07T19:56:25.276000,1064616236.4212667,672.056,52.332,366.27,58.62,1623.66,7,0.036,50758.39,19663.35,1,19,110.64,0.127,2,0.002
18433,0,0,0001-01-01T00:00:00,2025-03-07T14:51:46.647000,1064615931.7774501,496.428,56.363,67.51,0.0,1711.77,10,0.787,56477.3,18201.98,96,14,414.84,0.045,161,0.014
18432,0,0,0001-01-01T00:00:00,2025-03-07T17:33:35.053000,1064616093.5842167,1468.899,48.488,345.75,15.31,1491.03,13,0.315,50182.04,19156.04,1,17,252.88,0.102,39,0.001
18431,0,0,0001-01-01T00:00:00,2025-03-07T19:53:20.919000,1064616233.34865,654.77,52.225,587.01,37.9,14743.42,8,0.138,51275.98,20353.33,1,19,113.06,0.14,6,0.0
18430,0,0,0001-01-01T00:00:00,2025-03-07T18:00:46.206000,1064616120.7701,759.464,52.706,206.38,0.0,12536.67,8,0.613,52731.29,17725.78,8,18,225.55,0.04,62,0.015
18428,0,0,0001-01-01T00:00:00,2025-03-07T20:55:07.288000,1064616295.1214668,29.421,14.281,30.2,0.0,413.44,1,0.862,15480.56,7098.89,16,20,48.87,0.036,20,0.438
18427,70,1,0001-01-01T00:00:00,2025-03-06T22:10:00.069000,1064614930.00115,11.217,0.934,0.5,0.03,32.68,170,0.923,1488.5,439.91,63,22,1413.74,0.235,665,0.132
18426,0,0,0001-01-01T00:00:00,2025-03-07T21:35:30.967000,1064616335.5161167,0.0,0,0.0,0.0,0.0,0,1.0,0.0,0.0,7,21,7.72,0.0,4,0
18425,70,0,0001-01-01T00:00:00,2025-03-07T13:37:31.618000,1064615857.5269666,2.119,0.292,0.26,0.02,9.04,44,0.955,1833.65,522.53,208,13,485.62,0.18,234,0.864
18424,0,0,0001-01-01T00:00:00,2025-03-07T19:32:11.698000,1064616212.1949667,817.591,51.493,359.25,55.5,1534.7,19,0.058,50870.86,20687.22,4,19,130.27,0.279,4,0.06
18423,0,0,0001-01-01T00:00:00,2025-03-07T19:47:54.415000,1064616227.9069167,672.011,49.109,360.86,19.04,1685.97,12,0.182,49394.09,21341.81,9,19,114.28,0.222,10,0.0
18422,0,0,0001-01-01T00:00:00,2025-03-07T21:34:04.511000,1064616334.0751834,0.002,0.001,0.01,0.01,0.02,1,1.0,0.93,0.31,7,21,7.94,0.143,4,0.075
18420,65,0,0001-01-01T00:00:00,2025-03-07T20:56:15.963000,1064616296.26605,12.449,12.449,15.8,0.0,489.69,0,0.968,12448.79,3612.08,27,20,44.08,0.0,25,1.0
18419,0,0,0001-01-01T00:00:00,2025-03-07T20:56:41.441000,1064616296.6906834,45.983,19.107,47.83,0.0,786.11,2,0.789,19106.8,7251.89,21,20,43.6,0.054,20,0.313
18418,0,0,0001-01-01T00:00:00,2025-03-07T18:32:20.689000,1064616152.3448167,32.194,11.782,9.26,0.0,489.9,4,0.907,9877.77,2901.76,15,18,187.66,0.029,111,0.075
18417,0,0,0001-01-01T00:00:00,2025-03-07T16:22:53.582000,1064616022.8930334,57.236,14.164,10.71,0.0,415.24,26,0.931,13202.13,3065.68,129,16,317.03,0.165,148,0.042
18416,25,0,0001-01-01T00:00:00,2025-03-07T21:30:31.201000,1064616330.5200166,0.587,0.412,4.23,2.54,11.86,0,0.5,412.34,192.38,0,21,7.93,0.0,1,0.62
18413,70,0,0001-01-01T00:00:00,2025-03-06T11:11:37.174000,1064614271.6195667,10.638,1.857,1.57,0.02,1134.73,140,0.977,1546.44,124.9,970,11,2065.51,0.119,1009,0.016
18412,0,0,0001-01-01T00:00:00,2025-03-07T21:29:53.549000,1064616329.8924834,0.002,0.001,0.06,0.0,0.56,1,1.0,0.84,0.25,9,21,7.07,0.111,3,0.068
18410,55,1,0001-01-01T00:00:00,2025-03-07T21:20:38.560000,1064616320.6426666,0.644,0.322,2.27,0.0,19.37,1,0.722,287.14,128.8,11,21,15.96,0.059,5,0.446
18409,70,0,0001-01-01T00:00:00,2025-03-06T15:12:50.155000,1064614512.8359166,11997.337,5996.737,779.57,0.04,370365.82,213,0.982,5996735.14,185484.41,748,15,1823.53,0.229,912,0.0
18408,0,0,0001-01-01T00:00:00,2025-03-07T21:31:57.302000,1064616331.9550334,0.001,0.0,0.01,0.0,0.01,0,1.0,0.42,0.18,4,21,3.82,0.0,1,0.572
18407,0,0,0001-01-01T00:00:00,2025-03-07T01:57:18.971000,1064615157.3161833,573.649,24.841,28.71,0.0,745.46,18,0.844,31338.53,9197.35,5,1,1178.31,0.03,494,0.038
18405,0,0,0001-01-01T00:00:00,2025-03-07T20:04:04.731000,1064616244.07885,101.515,11.496,60.84,73.68,345.01,4,0.38,9632.02,3883.47,3,20,90.74,0.082,14,0.095
18404,0,0,0001-01-01T00:00:00,2025-03-07T16:44:38.847000,1064616044.64745,473.371,17.472,66.82,0.0,543.1,12,0.583,25944.42,10473.33,44,16,289.66,0.055,54,0.016
18403,0,0,0001-01-01T00:00:00,2025-03-07T16:28:39.715000,1064616028.6619166,288.856,16.469,45.27,0.0,485.88,13,0.714,26114.51,10402.86,54,16,305.23,0.066,101,0.063
18401,0,0,0001-01-01T00:00:00,2025-03-07T17:53:15.781000,1064616113.2630166,1080.92,51.628,220.34,4.3,1563.41,27,0.49,50266.51,17602.47,32,17,219.8,0.176,38,0.009
18400,0,0,0001-01-01T00:00:00,2025-03-07T18:41:17.517000,1064616161.29195,190.902,16.293,61.22,0.0,498.62,6,0.625,17698.87,8075.14,1,18,171.7,0.05,48,0.093
18398,0,0,0001-01-01T00:00:00,2025-03-07T17:33:35.053000,1064616093.5842167,1365.299,48.488,339.82,14.73,1491.03,13,0.317,50182.04,18968.79,1,17,238.86,0.108,37,0.007
18397,0,0,0001-01-01T00:00:00,2025-03-07T20:43:20.542000,1064616283.3423667,136.602,36.845,113.87,0.0,1125.07,0,0.568,43215.41,17048.99,0,20,48.93,0.0,9,0.095
18396,0,0,0001-01-01T00:00:00,2025-03-07T05:33:44.489000,1064615373.7414833,559.551,50.243,482.1,0.0,193921.04,57,0.902,49913.28,12588.19,293,5,958.16,0.105,445,0.002
18395,0,0,0001-01-01T00:00:00,2025-03-07T19:44:02.223000,1064616224.03705,198.262,15.953,99.52,122.35,489.5,1,0.3,13416.78,6669.06,0,19,108.03,0.017,12,0.066
18394,0,0,0001-01-01T00:00:00,2025-03-07T20:30:54.891000,1064616270.91485,303.264,47.991,300.35,42.91,1469.75,3,0.194,47877.35,18474.74,0,20,60.79,0.1,6,0.026
18393,0,0,0001-01-01T00:00:00,2025-03-07T16:02:20.064000,1064616002.3344,1915.877,71.098,335.82,17.8,2186.23,12,0.285,53736.65,23318.17,7,16,329.19,0.07,44,0.008
18392,0,0,0001-01-01T00:00:00,2025-03-07T06:20:04.081000,1064615420.0680166,1521.512,73.03,88.25,0.0,2198.73,24,0.804,50294.05,20038.92,293,6,911.18,0.041,385,0.001
18391,0,0,0001-01-01T00:00:00,2025-03-07T19:56:25.276000,1064616236.4212667,561.693,52.332,358.5,58.62,1623.66,5,0.042,50758.39,19141.26,1,19,94.78,0.106,2,0.019
18390,0,0,0001-01-01T00:00:00,2025-03-07T21:22:07.508000,1064616322.1251334,22.145,10.693,171.97,79.79,498.98,1,0.167,17584.43,5209.66,0,21,8.99,0.2,1,0.794
18389,0,0,0001-01-01T00:00:00,2025-03-07T19:55:48.762000,1064616235.8127,635.815,51.1,404.32,59.19,2102.14,9,0.0,50646.22,20069.6,0,19,95.18,0.184,0,0.016
18387,0,0,0001-01-01T00:00:00,2025-03-07T11:55:12.852000,1064615755.2141999,514.84,49.716,45.0,0.01,1498.07,48,0.864,50032.88,14688.97,29,11,575.64,0.129,263,0.002
18386,0,0,0001-01-01T00:00:00,2025-03-07T14:53:43.745000,1064615933.7290834,350.424,52.146,293.24,0.0,70249.87,5,0.835,52695.92,16315.68,87,14,397.56,0.018,216,0.044
18384,0,0,0001-01-01T00:00:00,2025-03-07T21:26:26.680000,1064616326.4446666,0.0,0.0,0.08,0.0,0.4,0,1.0,0.24,0.08,4,21,3.57,0.0,2,0.425
18382,0,0,0001-01-01T00:00:00,2025-03-07T18:49:14.025000,1064616169.23375,583.355,66.443,248.36,122.36,3178.62,5,0.296,66435.04,20346.87,0,18,160.86,0.047,12,0.027
18381,0,0,0001-01-01T00:00:00,2025-03-07T18:00:46.206000,1064616120.7701,652.186,52.706,198.23,0.0,12536.67,7,0.639,52731.29,17230.57,8,18,209.41,0.037,62,0.028
18380,0,0,0001-01-01T00:00:00,2025-03-07T18:24:31.399000,1064616144.5233167,1123.674,52.189,568.39,41.24,23406.1,12,0.23,51236.51,20029.2,2,18,185.66,0.107,12,0.01
18379,0,0,0001-01-01T00:00:00,2025-03-07T19:53:20.919000,1064616233.34865,558.444,52.225,624.37,37.9,14743.42,5,0.12,51275.98,20179.74,1,19,96.74,0.102,4,0.02
18378,0,0,0001-01-01T00:00:00,2025-03-07T18:48:50.828000,1064616168.8471334,626.117,55.016,186.41,122.97,1643.0,2,0.267,50707.89,18105.03,1,18,161.08,0.019,15,0.025
18376,0,0,0001-01-01T00:00:00,2025-03-07T17:53:49.093000,1064616113.8182167,395.458,51.383,82.9,0.0,2754.83,11,0.726,52556.53,15488.64,10,17,216.03,0.059,84,0.029
18375,0,0,0001-01-01T00:00:00,2025-03-07T19:01:49.504000,1064616181.8250667,542.159,55.304,173.81,122.39,1717.01,3,0.326,54221.97,20472.61,2,19,147.98,0.032,10,0.012
18374,0,0,0001-01-01T00:00:00,2025-03-07T18:35:47.983000,1064616155.7997167,565.75,65.019,163.87,122.37,1935.79,4,0.298,50492.12,14628.05,13,18,173.87,0.039,14,0.0
18373,0,0,0001-01-01T00:00:00,2025-03-07T19:03:36.307000,1064616183.6051166,406.606,43.593,139.72,61.88,1326.14,3,0.455,54560.48,22590.87,0,19,146.2,0.034,25,0.017
18372,0,0,0001-01-01T00:00:00,2025-03-07T17:21:37.367000,1064616081.6227833,1516.28,54.607,355.0,43.26,1622.39,22,0.171,42703.98,24145.38,5,17,247.76,0.172,18,0.014
18371,70,0,0001-01-01T00:00:00,2025-03-07T20:18:48.861000,1064616258.81435,1.19,0.197,0.97,0.02,6.44,7,0.725,415.82,152.18,24,20,70.26,0.179,25,0.189
18370,0,0,0001-01-01T00:00:00,2025-03-07T20:04:04.731000,1064616244.07885,86.542,4.054,60.3,77.54,123.55,4,0.326,3961.44,1960.82,3,20,84.74,0.095,13,0.011
